X,Y,status,ts
-85.18585,30.725826,Open,2020-04-01T15:00:00Z
-94.982332,29.805748,Open,2020-04-01T15:00:00Z
-84.868961,35.212382,Open,2020-04-01T15:00:00Z
-84.37581,33.58099,Open,2020-04-01T15:00:00Z
-85.848772,35.240086,Closed,2020-04-01T15:00:00Z
-84.28018,33.7991,Open,2020-04-01T15:00:00Z
-79.0042,34.667903,Open,2020-04-01T15:00:00Z
-84.211353,33.921121,Closed,2020-04-01T15:00:00Z
-84.339214,33.861191,Open,2020-04-01T15:00:00Z
-80.22756,26.090223,Open,2020-04-01T15:00:00Z
-77.49853,38.243733,Open,2020-04-01T15:00:00Z
-84.57704,34.08775,Open,2020-04-01T15:00:00Z
-90.15288,32.35658,Open,2020-04-01T15:00:00Z
-87.596376,30.267602,Open,2020-04-01T15:00:00Z
-81.57654,34.31002,Closed,2020-04-01T15:00:00Z
-85.52783369,36.13903975,Open,2020-04-01T15:00:00Z
-85.53937,38.218947,Closed,2020-04-01T15:00:00Z
-82.98979,35.5033,Closed,2020-04-01T15:00:00Z
-84.26701492,39.35887288,Closed,2020-04-01T15:00:00Z
-86.71137,36.045417,Open,2020-04-01T15:00:00Z
-84.47734377,34.67674064,Open,2020-04-01T15:00:00Z
-81.763,32.439036,Open,2020-04-01T15:00:00Z
-84.460155,34.466032,Open,2020-04-01T15:00:00Z
-80.96144,34.095983,Open,2020-04-01T15:00:00Z
-92.157735,32.509006,Open,2020-04-01T15:00:00Z
-80.039923,32.990946,Open,2020-04-01T15:00:00Z
-84.045619,34.027677,Open,2020-04-01T15:00:00Z
-85.68379,30.765614,Open,2020-04-01T15:00:00Z
-92.66321,30.241004,Closed,2020-04-01T15:00:00Z
-89.76795,30.31114,Open,2020-04-01T15:00:00Z
-79.88961,36.058363,Open,2020-04-01T15:00:00Z
-86.72421646,36.13525924,Open,2020-04-01T15:00:00Z
-92.237279,34.797286,Open,2020-04-01T15:00:00Z
-106.621781,35.05612,Open,2020-04-01T15:00:00Z
-79.859072,32.841299,Open,2020-04-01T15:00:00Z
-84.95245,32.960831,Closed,2020-04-01T15:00:00Z
-94.38435,29.830714,Closed,2020-04-01T15:00:00Z
-83.864436,34.223251,Open,2020-04-01T15:00:00Z
-84.32148,34.874005,Open,2020-04-01T15:00:00Z
-85.077079,33.566278,Open,2020-04-01T15:00:00Z
-76.45879,37.095366,Open,2020-04-01T15:00:00Z
-87.784275,30.878853,Open,2020-04-01T15:00:00Z
-83.6676,32.786138,Open,2020-04-01T15:00:00Z
-84.63107,33.86757,Open,2020-04-01T15:00:00Z
-92.40715241,34.75016859,Open,2020-04-01T15:00:00Z
-97.21313,32.77772,Open,2020-04-01T15:00:00Z
-87.057585,35.596461,Closed,2020-04-01T15:00:00Z
-82.989467,40.088088,Open,2020-04-01T15:00:00Z
-81.19924,33.978661,Closed,2020-04-01T15:00:00Z
-89.668136,30.517482,Open,2020-04-01T15:00:00Z
-95.116554,29.502264,Closed,2020-04-01T15:00:00Z
-84.36318,30.47414,Open,2020-04-01T15:00:00Z
-80.04533,32.93624,Open,2020-04-01T15:00:00Z
-90.86372,32.328437,Open,2020-04-01T15:00:00Z
-87.37615,36.077598,Closed,2020-04-01T15:00:00Z
-85.17437823,34.3059809,Closed,2020-04-01T15:00:00Z
-81.710773,33.507107,Open,2020-04-01T15:00:00Z
-96.984936,32.673897,Open,2020-04-01T15:00:00Z
-85.0361,33.596247,Open,2020-04-01T15:00:00Z
-83.6062351,39.61736822,Closed,2020-04-01T15:00:00Z
-81.685849,26.155457,Open,2020-04-01T15:00:00Z
-95.86856934,36.06204644,Closed,2020-04-01T15:00:00Z
-84.5565,34.054908,Open,2020-04-01T15:00:00Z
-84.363112,33.515847,Open,2020-04-01T15:00:00Z
-90.035673,32.280344,Open,2020-04-01T15:00:00Z
-81.391295,31.16059,Open,2020-04-01T15:00:00Z
-81.98827,33.536467,Closed,2020-04-01T15:00:00Z
-85.65006,30.18295,Open,2020-04-01T15:00:00Z
-87.016568,35.636817,Open,2020-04-01T15:00:00Z
-84.173529,40.563723,Closed,2020-04-01T15:00:00Z
-95.03564143,29.40059368,Open,2020-04-01T15:00:00Z
-83.83445,33.599965,Open,2020-04-01T15:00:00Z
-88.100325,30.8024,Open,2020-04-01T15:00:00Z
-84.87216,33.16019,Open,2020-04-01T15:00:00Z
-77.39667,35.60376,Open,2020-04-01T15:00:00Z
-83.64325,34.152088,Open,2020-04-01T15:00:00Z
-97.146086,32.599903,Closed,2020-04-01T15:00:00Z
-85.751574,34.437036,Open,2020-04-01T15:00:00Z
-84.273744,33.775215,Closed,2020-04-01T15:00:00Z
-89.356576,30.313246,Closed,2020-04-01T15:00:00Z
-83.946469,30.857419,Open,2020-04-01T15:00:00Z
-94.50178019,39.13018108,Closed,2020-04-01T15:00:00Z
-81.11481,32.00931,Open,2020-04-01T15:00:00Z
-85.513206,38.243594,Closed,2020-04-01T15:00:00Z
-97.489044,35.232444,Closed,2020-04-01T15:00:00Z
-86.875404,34.205996,Open,2020-04-01T15:00:00Z
-80.06627,32.976556,Open,2020-04-01T15:00:00Z
-84.38203,33.857012,Closed,2020-04-01T15:00:00Z
-81.097426,33.952638,Open,2020-04-01T15:00:00Z
-77.49876191,38.34545723,Open,2020-04-01T15:00:00Z
-80.338442,36.071341,Open,2020-04-01T15:00:00Z
-82.551838,35.481243,Open,2020-04-01T15:00:00Z
-82.77552,36.18035,Open,2020-04-01T15:00:00Z
-83.11745,34.444663,Open,2020-04-01T15:00:00Z
-91.21686,30.4239,Open,2020-04-01T15:00:00Z
-84.7327,33.75095,Open,2020-04-01T15:00:00Z
-87.66717,34.712593,Open,2020-04-01T15:00:00Z
-97.48236,35.219079,Closed,2020-04-01T15:00:00Z
-84.3462,33.55745,Open,2020-04-01T15:00:00Z
-77.46845636,37.19532167,Open,2020-04-01T15:00:00Z
-78.137512,34.993599,Open,2020-04-01T15:00:00Z
-83.12359344,39.95250512,Open,2020-04-01T15:00:00Z
-97.202337,32.670092,Open,2020-04-01T15:00:00Z
-82.129948,33.478731,Open,2020-04-01T15:00:00Z
-90.44505,30.086957,Open,2020-04-01T15:00:00Z
-85.685983,35.043345,Open,2020-04-01T15:00:00Z
-83.68692,32.905787,Open,2020-04-01T15:00:00Z
-94.01565,30.13262,Closed,2020-04-01T15:00:00Z
-81.58064,31.139118,Open,2020-04-01T15:00:00Z
-86.64473355,33.59718485,Open,2020-04-01T15:00:00Z
-80.801391,34.733382,Closed,2020-04-01T15:00:00Z
-85.503405,32.563362,Open,2020-04-01T15:00:00Z
-89.37784,30.37477,Open,2020-04-01T15:00:00Z
-86.231748,35.384948,Closed,2020-04-01T15:00:00Z
-77.81624,35.966119,Open,2020-04-01T15:00:00Z
-77.32578,38.581897,Open,2020-04-01T15:00:00Z
-84.31799,34.02026,Open,2020-04-01T15:00:00Z
-85.401503,31.191598,Open,2020-04-01T15:00:00Z
-84.31461451,33.92360642,Open,2020-04-01T15:00:00Z
-87.222052,30.502179,Open,2020-04-01T15:00:00Z
-81.598865,30.245323,Open,2020-04-01T15:00:00Z
-85.249593,34.953757,Open,2020-04-01T15:00:00Z
-85.817039,30.183637,Closed,2020-04-01T15:00:00Z
-97.045651,32.678262,Open,2020-04-01T15:00:00Z
-84.539843,38.220186,Closed,2020-04-01T15:00:00Z
-84.135699,39.872816,Closed,2020-04-01T15:00:00Z
-92.156657,32.503333,Closed,2020-04-01T15:00:00Z
-86.44147395,35.84590852,Open,2020-04-01T15:00:00Z
-86.126611,38.236528,Closed,2020-04-01T15:00:00Z
-77.99687,34.233395,Open,2020-04-01T15:00:00Z
-82.830144,39.937074,Open,2020-04-01T15:00:00Z
-82.22487,34.94893,Open,2020-04-01T15:00:00Z
-84.140081,33.896526,Open,2020-04-01T15:00:00Z
-84.5532,38.015268,Closed,2020-04-01T15:00:00Z
-84.276155,33.548644,Open,2020-04-01T15:00:00Z
-81.446435,31.393855,Closed,2020-04-01T15:00:00Z
-83.76589,32.879227,Open,2020-04-01T15:00:00Z
-84.36815,33.83714,Open,2020-04-01T15:00:00Z
-84.22447,34.045743,Open,2020-04-01T15:00:00Z
-77.89264,34.141442,Closed,2020-04-01T15:00:00Z
-86.598235,30.397367,Open,2020-04-01T15:00:00Z
-104.984198,40.160874,Closed,2020-04-01T15:00:00Z
-87.31468,30.5201,Open,2020-04-01T15:00:00Z
-84.42488109,39.84528139,Closed,2020-04-01T15:00:00Z
-83.34712505,36.19674119,Closed,2020-04-01T15:00:00Z
-92.066132,30.242515,Open,2020-04-01T15:00:00Z
-85.542568,38.301011,Open,2020-04-01T15:00:00Z
-84.7445,33.39689,Open,2020-04-01T15:00:00Z
-84.03632,34.364685,Open,2020-04-01T15:00:00Z
-80.390005,33.95638,Open,2020-04-01T15:00:00Z
-82.43588,34.95962,Open,2020-04-01T15:00:00Z
-88.94251,30.39362,Open,2020-04-01T15:00:00Z
-83.6822,32.618602,Open,2020-04-01T15:00:00Z
-92.203419,34.814768,Closed,2020-04-01T15:00:00Z
-84.16514,33.409072,Open,2020-04-01T15:00:00Z
-97.53028,35.609188,Open,2020-04-01T15:00:00Z
-81.20108,32.071875,Open,2020-04-01T15:00:00Z
-96.63718,33.210598,Closed,2020-04-01T15:00:00Z
-85.5038,36.133031,Closed,2020-04-01T15:00:00Z
-89.765929,30.250523,Closed,2020-04-01T15:00:00Z
-78.81952,35.858814,Open,2020-04-01T15:00:00Z
-86.522318,33.564141,Closed,2020-04-01T15:00:00Z
-86.693121,36.08727,Open,2020-04-01T15:00:00Z
-83.74315,32.66027,Closed,2020-04-01T15:00:00Z
-85.246589,35.185537,Closed,2020-04-01T15:00:00Z
-84.013814,33.637713,Open,2020-04-01T15:00:00Z
-92.38241347,34.88482577,Closed,2020-04-01T15:00:00Z
-85.888259,30.230469,Open,2020-04-01T15:00:00Z
-87.517294,30.281987,Closed,2020-04-01T15:00:00Z
-82.050292,27.017327,Open,2020-04-01T15:00:00Z
-82.60142,34.81745,Open,2020-04-01T15:00:00Z
-95.645548,29.785721,Open,2020-04-01T15:00:00Z
-88.787867,30.413174,Closed,2020-04-01T15:00:00Z
-83.77258436,36.00574178,Closed,2020-04-01T15:00:00Z
-104.985786,39.566571,Closed,2020-04-01T15:00:00Z
-84.91671,34.377455,Open,2020-04-01T15:00:00Z
-84.50680237,38.076761,Closed,2020-04-01T15:00:00Z
-84.529388,33.87234,Open,2020-04-01T15:00:00Z
-84.754082,33.892477,Open,2020-04-01T15:00:00Z
-76.39046809,37.04114381,Open,2020-04-01T15:00:00Z
-84.301406,33.381931,Open,2020-04-01T15:00:00Z
-96.73953,32.94017,Open,2020-04-01T15:00:00Z
-88.206648,30.560252,Open,2020-04-01T15:00:00Z
-85.579355,38.22536,Closed,2020-04-01T15:00:00Z
-84.08776,34.253527,Open,2020-04-01T15:00:00Z
-89.856555,34.963152,Closed,2020-04-01T15:00:00Z
-84.73713,33.72906,Open,2020-04-01T15:00:00Z
-77.88106,34.244535,Open,2020-04-01T15:00:00Z
-83.34244637,40.2404898,Closed,2020-04-01T15:00:00Z
-80.9856,34.914669,Open,2020-04-01T15:00:00Z
-90.357978,38.485899,Closed,2020-04-01T15:00:00Z
-80.346639,26.061395,Open,2020-04-01T15:00:00Z
-80.66135,35.085079,Closed,2020-04-01T15:00:00Z
-82.93386445,40.2667348,Closed,2020-04-01T15:00:00Z
-82.38820747,36.31315835,Open,2020-04-01T15:00:00Z
-79.95744,35.90511,Closed,2020-04-01T15:00:00Z
-84.35795,34.08318,Closed,2020-04-01T15:00:00Z
-96.469976,32.898385,Closed,2020-04-01T15:00:00Z
-84.93065,34.764064,Open,2020-04-01T15:00:00Z
-84.62387,33.947151,Open,2020-04-01T15:00:00Z
-84.22279,31.61674,Open,2020-04-01T15:00:00Z
-90.492051,38.771894,Closed,2020-04-01T15:00:00Z
-80.62025,36.474807,Closed,2020-04-01T15:00:00Z
-84.32509,33.450242,Open,2020-04-01T15:00:00Z
-84.03437,33.93895,Open,2020-04-01T15:00:00Z
-78.975644,35.043937,Open,2020-04-01T15:00:00Z
-93.37627429,30.21363891,Open,2020-04-01T15:00:00Z
-93.630767,32.54973,Closed,2020-04-01T15:00:00Z
-88.706317,34.314752,Closed,2020-04-01T15:00:00Z
-77.47436,37.934746,Open,2020-04-01T15:00:00Z
-86.665639,33.415323,Open,2020-04-01T15:00:00Z
-82.60521,35.530716,Closed,2020-04-01T15:00:00Z
-84.56363,37.900933,Closed,2020-04-01T15:00:00Z
-84.04291,33.811125,Open,2020-04-01T15:00:00Z
-84.644707,38.983215,Closed,2020-04-01T15:00:00Z
-84.41673,33.65879,Open,2020-04-01T15:00:00Z
-84.19104,34.01662,Open,2020-04-01T15:00:00Z
-84.67737,34.034177,Open,2020-04-01T15:00:00Z
-77.63302,36.431547,Open,2020-04-01T15:00:00Z
-80.85833,35.088099,Open,2020-04-01T15:00:00Z
-88.978406,30.391319,Open,2020-04-01T15:00:00Z
-86.41552,30.48281,Closed,2020-04-01T15:00:00Z
-90.4076965,38.21317695,Closed,2020-04-01T15:00:00Z
-93.325934,30.211919,Closed,2020-04-01T15:00:00Z
-94.043494,33.473603,Open,2020-04-01T15:00:00Z
-84.20085,33.83776,Open,2020-04-01T15:00:00Z
-94.06828174,33.4687568,Open,2020-04-01T15:00:00Z
-85.780751,35.699983,Open,2020-04-01T15:00:00Z
-78.576877,35.798085,Open,2020-04-01T15:00:00Z
-85.44458,32.62565,Open,2020-04-01T15:00:00Z
-82.339922,34.846767,Open,2020-04-01T15:00:00Z
-78.98116,35.17933,Open,2020-04-01T15:00:00Z
-94.4952437,39.16830719,Open,2020-04-01T15:00:00Z
-87.40958,36.580126,Closed,2020-04-01T15:00:00Z
-88.17009,30.586361,Closed,2020-04-01T15:00:00Z
-101.905816,35.117043,Closed,2020-04-01T15:00:00Z
-84.079356,39.774918,Open,2020-04-01T15:00:00Z
-84.41589,33.80063,Open,2020-04-01T15:00:00Z
-83.628042,32.594114,Open,2020-04-01T15:00:00Z
-82.274884,34.819551,Open,2020-04-01T15:00:00Z
-78.950163,36.021388,Open,2020-04-01T15:00:00Z
-80.819249,36.239536,Closed,2020-04-01T15:00:00Z
-86.77945,36.04097,Closed,2020-04-01T15:00:00Z
-84.48482,33.448872,Open,2020-04-01T15:00:00Z
-86.203483,34.276909,Open,2020-04-01T15:00:00Z
-83.81684,34.263539,Closed,2020-04-01T15:00:00Z
-90.07326,32.27359,Open,2020-04-01T15:00:00Z
-84.19276394,39.89129296,Closed,2020-04-01T15:00:00Z
-87.55132,33.1648,Open,2020-04-01T15:00:00Z
-97.78854,32.728274,Closed,2020-04-01T15:00:00Z
-77.343852,37.517836,Open,2020-04-01T15:00:00Z
-84.316072,30.448581,Open,2020-04-01T15:00:00Z
-88.65999,30.3927,Open,2020-04-01T15:00:00Z
-83.44784,33.913939,Open,2020-04-01T15:00:00Z
-80.70228,32.44105,Open,2020-04-01T15:00:00Z
-85.247871,35.139765,Open,2020-04-01T15:00:00Z
-96.82351,32.61921,Open,2020-04-01T15:00:00Z
-82.06314,33.45154,Open,2020-04-01T15:00:00Z
-84.037589,33.963833,Open,2020-04-01T15:00:00Z
-86.230191,32.420278,Closed,2020-04-01T15:00:00Z
-78.165579,39.164994,Open,2020-04-01T15:00:00Z
-82.97758,34.69311,Open,2020-04-01T15:00:00Z
-84.064803,33.840127,Open,2020-04-01T15:00:00Z
-81.178815,34.099816,Open,2020-04-01T15:00:00Z
-84.26775,34.06873,Open,2020-04-01T15:00:00Z
-77.99916,35.763038,Closed,2020-04-01T15:00:00Z
-93.225625,30.237489,Closed,2020-04-01T15:00:00Z
-83.26458,36.220976,Open,2020-04-01T15:00:00Z
-85.806028,30.177733,Open,2020-04-01T15:00:00Z
-89.8026,35.115196,Open,2020-04-01T15:00:00Z
-95.03464422,29.65184902,Open,2020-04-01T15:00:00Z
-77.46022,37.638296,Open,2020-04-01T15:00:00Z
-82.10325,34.91009,Open,2020-04-01T15:00:00Z
-82.963847,30.329722,Open,2020-04-01T15:00:00Z
-81.58154,31.851816,Open,2020-04-01T15:00:00Z
-83.69209,34.395171,Open,2020-04-01T15:00:00Z
-92.343714,34.676248,Open,2020-04-01T15:00:00Z
-111.8400856,33.38176751,Open,2020-04-01T15:00:00Z
-85.26172,33.686889,Closed,2020-04-01T15:00:00Z
-86.397144,35.807403,Open,2020-04-01T15:00:00Z
-86.49277,35.974142,Open,2020-04-01T15:00:00Z
-84.58186,33.91883,Open,2020-04-01T15:00:00Z
-94.45959,39.24505,Closed,2020-04-01T15:00:00Z
-84.07623,34.06181,Closed,2020-04-01T15:00:00Z
-96.276892,32.704486,Closed,2020-04-01T15:00:00Z
-88.33481,30.49913,Open,2020-04-01T15:00:00Z
-80.072388,35.86487,Closed,2020-04-01T15:00:00Z
-94.15413,30.039647,Closed,2020-04-01T15:00:00Z
-86.558442,36.669783,Closed,2020-04-01T15:00:00Z
-82.74966791,27.73925945,Closed,2020-04-01T15:00:00Z
-93.27794,37.138681,Closed,2020-04-01T15:00:00Z
-84.463824,34.2588,Closed,2020-04-01T15:00:00Z
-83.078501,39.900922,Closed,2020-04-01T15:00:00Z
-88.89299,30.42982,Open,2020-04-01T15:00:00Z
-89.73745003,35.22465842,Closed,2020-04-01T15:00:00Z
-78.57003,35.603396,Open,2020-04-01T15:00:00Z
-90.862899,30.473333,Open,2020-04-01T15:00:00Z
-86.09373536,35.20508993,Closed,2020-04-01T15:00:00Z
-82.427909,36.374394,Open,2020-04-01T15:00:00Z
-77.4657,37.758476,Closed,2020-04-01T15:00:00Z
-81.35716309,28.45103517,Open,2020-04-01T15:00:00Z
-78.50321636,38.01157367,Open,2020-04-01T15:00:00Z
-76.18613,36.881414,Open,2020-04-01T15:00:00Z
-77.593743,37.4402,Open,2020-04-01T15:00:00Z
-85.21096,32.819703,Open,2020-04-01T15:00:00Z
-101.884278,35.18975,Closed,2020-04-01T15:00:00Z
-95.815689,36.074363,Closed,2020-04-01T15:00:00Z
-84.33314,39.439499,Closed,2020-04-01T15:00:00Z
-85.59088,30.153941,Open,2020-04-01T15:00:00Z
-82.14986802,28.02544779,Open,2020-04-01T15:00:00Z
-94.76589,39.352684000000004,Closed,2020-04-01T15:00:00Z
-96.89108,32.86162,Open,2020-04-01T15:00:00Z
-81.89961,33.504258,Open,2020-04-01T15:00:00Z
-83.985651,33.670176,Open,2020-04-01T15:00:00Z
-84.214518,40.151674,Closed,2020-04-01T15:00:00Z
-82.62024948,36.55288432,Closed,2020-04-01T15:00:00Z
-84.39559323,39.34644877,Closed,2020-04-01T15:00:00Z
-94.827453,29.268354,Open,2020-04-01T15:00:00Z
-93.70699205,32.51845551,Closed,2020-04-01T15:00:00Z
-81.96159,35.017318,Open,2020-04-01T15:00:00Z
-80.3745,33.94781,Open,2020-04-01T15:00:00Z
-84.50395,34.221872,Open,2020-04-01T15:00:00Z
-83.67167514,41.05856204,Closed,2020-04-01T15:00:00Z
-86.67759359,36.46895154,Closed,2020-04-01T15:00:00Z
-87.084326,30.387638,Closed,2020-04-01T15:00:00Z
-83.54557619,34.54455941,Open,2020-04-01T15:00:00Z
-86.00437,33.99764,Open,2020-04-01T15:00:00Z
-80.6087656,28.35253872,Closed,2020-04-01T15:00:00Z
-77.82754,34.263295,Closed,2020-04-01T15:00:00Z
-84.29547,34.0373,Closed,2020-04-01T15:00:00Z
-87.272258,30.533045,Open,2020-04-01T15:00:00Z
-82.16246,34.895858,Open,2020-04-01T15:00:00Z
-77.731624,39.689562,Open,2020-04-01T15:00:00Z
-78.213529,39.080574,Closed,2020-04-01T15:00:00Z
-82.771653,27.771958,Open,2020-04-01T15:00:00Z
-88.54945,30.37098,Open,2020-04-01T15:00:00Z
-78.47365,35.79982,Closed,2020-04-01T15:00:00Z
-89.792194,35.20543144,Closed,2020-04-01T15:00:00Z
-81.21837,33.99838,Open,2020-04-01T15:00:00Z
-92.498789,34.620676,Open,2020-04-01T15:00:00Z
-94.6817,39.090001,Open,2020-04-01T15:00:00Z
-81.392738,30.287898,Open,2020-04-01T15:00:00Z
-82.31506297,27.92335183,Open,2020-04-01T15:00:00Z
-85.78795,33.61352,Open,2020-04-01T15:00:00Z
-87.636888,34.82864,Closed,2020-04-01T15:00:00Z
-82.502518,33.514027,Open,2020-04-01T15:00:00Z
-84.55315,38.274323,Closed,2020-04-01T15:00:00Z
-92.310299,34.76213,Closed,2020-04-01T15:00:00Z
-84.25522602,36.00653408,Open,2020-04-01T15:00:00Z
-85.7577925,38.39678268,Closed,2020-04-01T15:00:00Z
-86.79495,33.348473,Closed,2020-04-01T15:00:00Z
-84.278609,33.991254,Closed,2020-04-01T15:00:00Z
-87.90601,30.65532,Closed,2020-04-01T15:00:00Z
-78.83832,35.711378,Closed,2020-04-01T15:00:00Z
-84.252289,32.06702,Closed,2020-04-01T15:00:00Z
-77.394058,34.778086,Open,2020-04-01T15:00:00Z
-81.505608,31.245402,Open,2020-04-01T15:00:00Z
-84.28418,33.19463,Open,2020-04-01T15:00:00Z
-83.74444,33.795964,Open,2020-04-01T15:00:00Z
-80.56113,35.49747,Closed,2020-04-01T15:00:00Z
-84.65462,34.0819,Open,2020-04-01T15:00:00Z
-78.87999,35.11625,Open,2020-04-01T15:00:00Z
-88.22546,30.67868,Open,2020-04-01T15:00:00Z
-91.91591838,30.29394144,Open,2020-04-01T15:00:00Z
-82.85079,35.55228,Closed,2020-04-01T15:00:00Z
-93.9342,29.935965,Closed,2020-04-01T15:00:00Z
-85.151038,33.688344,Open,2020-04-01T15:00:00Z
-80.43409035,25.10049953,Closed,2020-04-01T15:00:00Z
-91.910682,35.068968,Closed,2020-04-01T15:00:00Z
-79.41152,37.803333,Closed,2020-04-01T15:00:00Z
-89.792284,35.188251,Open,2020-04-01T15:00:00Z
-84.961964,34.801277,Open,2020-04-01T15:00:00Z
-89.99754,34.93404,Closed,2020-04-01T15:00:00Z
-87.46998,33.176588,Open,2020-04-01T15:00:00Z
-85.38851,31.256202,Open,2020-04-01T15:00:00Z
-80.8354,35.341087,Open,2020-04-01T15:00:00Z
-81.325462,34.176243,Closed,2020-04-01T15:00:00Z
-92.06105,34.946177,Open,2020-04-01T15:00:00Z
-81.416352,28.305665,Open,2020-04-01T15:00:00Z
-94.128263,39.012152,Closed,2020-04-01T15:00:00Z
-90.39172,38.41672,Closed,2020-04-01T15:00:00Z
-95.57488487,29.73677559,Open,2020-04-01T15:00:00Z
-94.79549198,38.88365223,Closed,2020-04-01T15:00:00Z
-88.54423,34.930838,Closed,2020-04-01T15:00:00Z
-75.805584,39.635596,Open,2020-04-01T15:00:00Z
-78.481082,38.074396,Closed,2020-04-01T15:00:00Z
-86.89473213,35.64285724,Closed,2020-04-01T15:00:00Z
-77.41587,34.7609,Closed,2020-04-01T15:00:00Z
-79.27357,36.073722,Open,2020-04-01T15:00:00Z
-85.55065,30.75232,Open,2020-04-01T15:00:00Z
-77.730058,39.600497,Closed,2020-04-01T15:00:00Z
-78.958161,35.08011,Open,2020-04-01T15:00:00Z
-82.00685,34.555169,Open,2020-04-01T15:00:00Z
-84.41584474,38.01854388,Closed,2020-04-01T15:00:00Z
-84.09283,33.976988,Open,2020-04-01T15:00:00Z
-87.003984,33.366589,Open,2020-04-01T15:00:00Z
-97.29063,32.83572,Open,2020-04-01T15:00:00Z
-81.66348,30.792714,Closed,2020-04-01T15:00:00Z
-83.96769,34.469371,Open,2020-04-01T15:00:00Z
-86.419385,30.389262,Closed,2020-04-01T15:00:00Z
-84.57125,33.95187,Closed,2020-04-01T15:00:00Z
-84.45626,33.434342,Closed,2020-04-01T15:00:00Z
-96.84098,32.42065,Open,2020-04-01T15:00:00Z
-112.1163873,33.68382238,Closed,2020-04-01T15:00:00Z
-84.47022,39.010564,Closed,2020-04-01T15:00:00Z
-84.761013,33.730082,Closed,2020-04-01T15:00:00Z
-81.89537,35.022177,Open,2020-04-01T15:00:00Z
-95.719234,29.788454,Closed,2020-04-01T15:00:00Z
-83.43625,36.036668,Open,2020-04-01T15:00:00Z
-83.3579,30.398623,Open,2020-04-01T15:00:00Z
-88.899071,30.456702,Closed,2020-04-01T15:00:00Z
-87.176181,30.592119,Open,2020-04-01T15:00:00Z
-77.41136281,37.25842238,Open,2020-04-01T15:00:00Z
-76.409091,36.864416,Open,2020-04-01T15:00:00Z
-101.869558,35.163999,Closed,2020-04-01T15:00:00Z
-92.192025,32.514344,Closed,2020-04-01T15:00:00Z
-90.12439,32.15495,Open,2020-04-01T15:00:00Z
-82.12571,33.534992,Open,2020-04-01T15:00:00Z
-91.19817,29.699251,Open,2020-04-01T15:00:00Z
-86.809705,33.29887,Closed,2020-04-01T15:00:00Z
-84.818549,34.206494,Open,2020-04-01T15:00:00Z
-88.84374,30.458126,Open,2020-04-01T15:00:00Z
-90.87211,38.811231,Closed,2020-04-01T15:00:00Z
-86.46064629,36.3822901,Closed,2020-04-01T15:00:00Z
-90.78325445,29.68153302,Closed,2020-04-01T15:00:00Z
-77.09378,35.099924,Closed,2020-04-01T15:00:00Z
-86.313668,34.336708,Closed,2020-04-01T15:00:00Z
-91.027557,30.348542,Open,2020-04-01T15:00:00Z
-84.49582626,37.98314643,Closed,2020-04-01T15:00:00Z
-93.465725,35.453932,Closed,2020-04-01T15:00:00Z
-88.53128,30.446232,Closed,2020-04-01T15:00:00Z
-86.964737,30.621041,Open,2020-04-01T15:00:00Z
-78.401978,33.973861,Open,2020-04-01T15:00:00Z
-89.99844,32.2774,Open,2020-04-01T15:00:00Z
-110.916343,32.163516,Open,2020-04-01T15:00:00Z
-86.527315,34.77476,Open,2020-04-01T15:00:00Z
-81.00306,34.30773,Open,2020-04-01T15:00:00Z
-96.30704,32.73724,Closed,2020-04-01T15:00:00Z
-83.62519,41.374393,Closed,2020-04-01T15:00:00Z
-94.88263,39.097703,Closed,2020-04-01T15:00:00Z
-81.280643,28.873023,Closed,2020-04-01T15:00:00Z
-86.410292,36.189702,Closed,2020-04-01T15:00:00Z
-77.132955,40.23471,Closed,2020-04-01T15:00:00Z
-90.47553,38.805805,Closed,2020-04-01T15:00:00Z
-79.3715,34.439,Open,2020-04-01T15:00:00Z
-77.96509,35.397114,Closed,2020-04-01T15:00:00Z
-84.696286,33.446572,Open,2020-04-01T15:00:00Z
-90.83718,32.344056,Open,2020-04-01T15:00:00Z
-85.666623,38.086684,Closed,2020-04-01T15:00:00Z
-77.809188,39.603597,Closed,2020-04-01T15:00:00Z
-83.98741,34.067734,Closed,2020-04-01T15:00:00Z
-84.72421,33.93383,Open,2020-04-01T15:00:00Z
-83.24622,33.0997,Open,2020-04-01T15:00:00Z
-80.25888,36.053245,Open,2020-04-01T15:00:00Z
-97.32312,32.577277,Open,2020-04-01T15:00:00Z
-86.539,34.672915,Closed,2020-04-01T15:00:00Z
-85.649677,30.220458,Open,2020-04-01T15:00:00Z
-84.621543,38.858654,Closed,2020-04-01T15:00:00Z
-84.45409,38.008092,Closed,2020-04-01T15:00:00Z
-93.09506,35.281641,Closed,2020-04-01T15:00:00Z
-82.956702,32.541857,Open,2020-04-01T15:00:00Z
-85.94781,36.181887,Closed,2020-04-01T15:00:00Z
-84.250111,30.507236,Open,2020-04-01T15:00:00Z
-94.501015,38.812113,Closed,2020-04-01T15:00:00Z
-84.034579,34.361063,Open,2020-04-01T15:00:00Z
-81.7031,35.07939,Open,2020-04-01T15:00:00Z
-95.806012,29.531645,Closed,2020-04-01T15:00:00Z
-83.400124,34.871078,Closed,2020-04-01T15:00:00Z
-81.21865,31.985738,Open,2020-04-01T15:00:00Z
-84.7076,39.0779,Open,2020-04-01T15:00:00Z
-90.443991,38.715309,Open,2020-04-01T15:00:00Z
-87.339882,30.402917,Open,2020-04-01T15:00:00Z
